name,review
Waker Chicken,"This is a personal opinion. Indeed “awaken taste”, I was “meh” with the taste.. - This is a 3pcs rice set.. soy chicken @ $7.50 - Advise that you don’t try the rice set… the yellowish-Orange rice is NOT fragrant rice. - size of chicken pieces are so damn small (1/2 a palm sized) probably due to the pricing. - Only potato fries & coleslaw are good..  I will not try again. Thank you"
Waker Chicken,"Tried Waker Chicken (Bukit Batok) by ordering their original fried (half) and a box of French fries.  Loved the batter for the chicken and the crunchiness. Even though I ordered takeaway, it’s still very good when I reached home 10 minutes later.  Will definitely revisit this place!"
Waker Chicken,Ordered honey butter and soy flavour. The staff are very friendly and food were served promptly. The kids enjoyed very much.
Waker Chicken,The chicken wings were freshly prepared upon ordering. There were a selection of flavors to cater to all taste buds. Personally I like the original flavor.
Waker Chicken,"Taste wise I am satisfied, but quite disappointed with the size & portion of the chicken/food. It’s too small for a thigh and tender chicken been cut into smaller pieces. Waker means BIG but it’s the opposite."
Waker Chicken,"Ordered the Soy Sauce and Honey Butter chicken. Soy Sauce was ok, but the sauce doesn't coat the entire chicken generously like 4Fingers. The white powder seasoning for the Honey Butter chicken was used sparingly also, and more salty than sweet.  Perhaps the other outlets might be better. :thinking_face:"
Waker Chicken,Tried the Honey butter chicken rice set and and extra Soy chicken fillet al a carte. Both tasted really good and sweet.
Waker Chicken,Ordered for honey butter chicken. Instead received normal fried chicken. Price alot different.
Waker Chicken,"Attempted to order Sweet and spicy but no stock. Hence I ordered Soy sauce flavour. The chicken is not very crispy and nothing like the one I ate in Seoul. In fact, I made better than this. Final verdict is pedestrian."
Waker Chicken,Bought a number of times. Taste is good quantity is just right for the price. Honey butter is the all time favorite. Although 3rd n 4th buy the honey taste isn't present..n Its still crispy even after 50mins of travel update: the soy sauce is the current family favorite. less salty and less sweet than 4fingers. their chickens are all the same original flavor but will be tossed in the sauce u pick
Waker Chicken,Had this last night i chose the original fried chicken (spicy). It was crispy on the outside but the meat was very tender even for my elderly parents. Would definitely return! I want to try another flavor next time.
Waker Chicken,"The food is great! The flour and coating of the chicken is very light and airy! The cashier could've been a little more patient tho. Overall, great"
Waker Chicken,Could have been better flavoured but chicken is juicy. Def on the sweeter side.
Waker Chicken,"This is what original crispy chicken rice set $5.80 looks like. I would have given them 3.5 star if they provide bigger chicken at $7.50? Anyway, this will be my very first and last purchase."
Waker Chicken,"Affordable hawker price for Korean styled fried chicken.  You get to choose your preferred flavor.  I had and liked the butter honey so far, less so for the soy based variant which iad previously from the same stall."
Waker Chicken,"Picture looked really good and the menu item seems intriguing so decided to give it a shot.  The tender set (honey butter) I bought cost about $6.50. Quite sweet and not really to my taste buds but I guess that is honey butter for you. Texture of the chicken was great though.  Fries were a bit disappointing as it was bland, had to use condiments."
Waker Chicken,the portion of rice is quite small but the buttery taste is amazing chicken size is kind of expected since it’s korean chicken soy sauce tastes great!
Waker Chicken,One of the best fried chicken in Tampines neighborhood. I always eat the original fried chickens and never with sauce hence I can only comment on that. Chicken is juicy and crispy. Taste is just right too.
Waker Chicken,Order original chicken and honey butter chicken. Chicken was ok :thumbs_up:the Honey butter chicken should put more . Not enough.
Waker Chicken,"The ultimate test for crispy fried chicken is to buy take away and see if it is still crispy after some time.  I did exactly that to my 3 piece chicken rice set from Waker Chicken. Lo and behold, it was still crispy and tender when I ate it 30 mins after I received my order. The chicken seasoning was a tad salty for me but others would have liked it. The rice was buttery in taste which was delicious but the fries were a little soggy. For that I gave it one star less.  Sorry to compare with the famous K Fried Chicken but it’s nowhere near Waker and Waker has more to offer in terms of different flavours. No wonder it is opening outlets one after another."
Waker Chicken,"Waker chicken @ Clementi - Placed order for  1 Original chicken tenders x 8pcs & 1 spicy chicken (Full chicken) x 14pcs - both takeaway. Upon reaching home.. only to find out that my spicy chicken = 7pcs. As I'm not from Clementi (happened to be near there & decided to tp for dinner), I found it not worth to go all the way back to claim for the other 7pcs. Do note that i paid $38.80 cash. Btw.. why do you have to cut up the chicken tenders? So, pls check your orders carefully before leaving!"
